20,40,60,zip,total,0,80
2388,2914,1258,53177,8378,1559,259
620,962,554,53178,2810,556,118
1714,2284,642,53179,6930,2176,114
1677,2536,1094,53181,7450,1910,233
2146,3050,1649,53182,9606,2349,412
558,815,638,53183,2797,743,43
987,1164,718,53184,4317,1271,177
3534,6123,3709,53185,18935,5047,522
10701,8182,5324,53186,33793,8183,1403
9353,9966,6368,53188,35524,8331,1506
6223,7686,4370,53189,26093,6945,869
7706,3237,2221,53190,19401,5553,684
487,703,767,53191,2798,640,201
0,0,0,53192,50,0,50
9,38,44,53195,108,17,0
14080,4306,3585,53202,24641,1725,945
885,285,101,53203,1403,113,19
12518,8662,3154,53204,38892,14034,524
2580,1921,1237,53205,9646,3730,178
6378,5675,3013,53206,23827,8181,580
12748,9981,5320,53207,37208,7988,1171
9144,7777,3697,53208,30354,9375,361
11478,11189,6585,53209,45583,14436,1895
7191,6534,2861,53210,26837,9770,481
16164,6529,4586,53211,35747,7356,1112
12150,7086,3193,53212,31408,8577,402
8519,7125,3698,53213,27197,6597,1258
11689,8947,5304,53214,35248,7894,1414
18495,14240,5693,53215,62134,22411,1295
8568,9269,5053,53216,33707,10144,673
5594,8685,6010,53217,29418,7727,1402
11446,9839,4609,53218,42430,15792,744
9855,9400,5660,53219,34432,7857,1660
7175,6871,4685,53220,26118,5441,1946
11743,9698,6736,53221,40945,10700,2068
7809,6439,3888,53222,26328,6884,1308
6923,7523,5704,53223,29435,7544,1741
6315,4977,2829,53224,21607,7048,438
7888,5947,3056,53225,26070,8011,1168
5748,4289,3446,53226,19137,4472,1182
7454,6227,3968,53227,23763,4688,1426
3540,4001,3098,53228,15162,3259,1264
8321,1822,691,53233,15376,4445,97
2550,2875,1799,53235,9172,1294,654
44,71,56,53295,194,0,23
7478,9317,6434,53402,32737,8248,1260
7229,6791,3770,53403,26209,7584,835
4802,3420,1706,53404,15614,5290,396
6658,6295,4333,53405,24727,6555,886
5767,7335,5750,53406,26582,6071,1659
0,132,0,53501,264,132,0
544,668,493,53502,2408,620,83
442,562,371,53503,1984,546,63
413,556,452,53504,2017,504,92
92,172,42,53505,441,116,19
220,289,239,53506,1020,238,34
622,575,369,53507,2255,638,51
1234,1762,767,53508,5407,1500,144
362,357,285,53510,1459,400,55
11865,12363,8596,53511,48721,13977,1920
433,685,485,53515,2180,452,125
429,727,503,53516,2343,609,75
355,573,373,53517,1791,437,53
242,418,292,53518,1376,378,46
1352,1826,1513,53520,6474,1386,397
821,1179,827,53521,3763,874,62
251,366,210,53522,1103,253,23
990,1534,1100,53523,4817,1022,171
874,1074,736,53525,4054,1191,179
112,172,114,53526,573,151,24
2731,3046,1695,53527,10945,3251,222
1286,1807,1168,53528,5977,1560,156
608,598,314,53529,2063,476,67
1073,1144,721,53530,4527,1278,311
1107,1462,760,53531,4532,1151,52
3599,4029,2247,53532,14747,4232,640
1754,1940,1501,53533,7211,1754,262
2775,3510,2428,53534,11942,2862,367
2036,2610,1215,53536,8872,2589,422
182,218,161,53537,749,127,61
4029,5639,3686,53538,18836,4681,801
67,96,46,53540,276,54,13
170,262,181,53541,900,225,62
414,502,295,53543,1739,452,76
96,255,164,53544,698,150,33
6620,6107,4031,53545,22845,4971,1116
7540,8983,5330,53546,31128,7909,1366
4491,5388,3264,53548,18553,4841,569
2461,2971,2106,53549,10303,2353,412
237,349,233,53550,1166,315,32
1941,2612,1516,53551,8453,2072,312
150,147,87,53553,534,133,17
248,275,224,53554,1240,450,43
1527,2725,1813,53555,8356,2024,267
547,788,549,53556,2550,599,67
55,144,82,53557,342,41,20
2555,3457,2448,53558,11638,2880,298
1266,1992,1102,53559,6129,1626,143
889,1040,760,53560,3639,876,74
352,547,562,53561,1795,273,61
6370,6922,4841,53562,25508,6375,1000
2636,3110,2052,53563,10958,2846,314
936,1375,974,53565,4798,1269,244
3582,4025,3004,53566,15122,3566,945
310,347,216,53569,1386,445,68
534,851,520,53570,2610,602,103
32,122,29,53571,302,119,0
2181,3590,1069,53572,10688,3317,531
668,806,672,53573,3070,760,164
696,1225,710,53574,3868,1049,188
3558,5054,2932,53575,16211,4213,454
542,638,424,53576,2277,605,68
329,445,233,53577,1437,353,77
1360,1910,1042,53578,6418,1784,322
449,507,336,53579,1790,446,52
105,165,100,53580,550,166,14
2155,2477,2269,53581,10193,2505,787
216,353,207,53582,1092,281,35
1295,1770,1066,53583,5888,1418,339
648,619,377,53585,2284,570,70
469,672,419,53586,2226,530,136
213,361,283,53587,1194,269,68
743,1223,998,53588,3978,780,234
4704,5875,3716,53589,20178,4967,916
11210,10145,5598,53590,39227,11350,924
5205,7319,3101,53593,22659,6589,445
1340,1516,1032,53594,5069,982,199
3356,5710,3207,53597,18723,5557,893
593,685,470,53598,2486,649,89
16,8,9,53599,52,14,5
0,0,26,53702,26,0,0
23271,3153,1846,53703,31370,2689,411
15742,11661,6959,53704,45528,10005,1161
9107,5447,4495,53705,25066,4568,1449
1134,0,0,53706,6265,5131,0
14211,12222,8908,53711,47712,11148,1223
9451,4583,2109,53713,23097,6594,360
5244,4430,2811,53714,16835,3671,679
9543,1294,702,53715,14246,2630,77
4965,5142,3562,53716,18481,3992,820
4384,2758,2463,53717,12512,2349,558
4258,3265,2035,53718,12700,2419,723
14091,6500,3185,53719,31705,7190,739
3348,922,441,53726,5869,1139,19
0,0,0,53792,0,0,0
150,250,232,53801,903,223,48
0,8,11,53802,27,3,5
225,329,287,53803,1198,307,50
301,346,232,53804,1362,406,77
1286,1387,1047,53805,5156,1175,261
305,509,454,53806,1745,392,85
1068,1321,901,53807,4781,1284,207
283,321,237,53808,1201,311,49
1090,911,709,53809,4285,1406,169
67,125,69,53810,380,90,29
651,825,732,53811,3263,773,282
1368,1366,1107,53813,5809,1541,427
123,231,128,53816,829,314,33
45,33,32,53817,142,25,7
6616,2744,1965,53818,16126,4149,652
417,703,582,53820,2386,608,76
1851,2374,1729,53821,8287,1785,548
115,143,64,53825,577,232,23
287,296,228,53826,1195,362,22
59,82,47,53827,269,64,17
3733,4333,2498,53901,14627,3272,791
649,945,836,53910,3095,516,149
338,403,163,53911,1328,383,41
4948,5530,4063,53913,20319,4901,877
5336,6580,4272,53916,22647,5388,1071
650,785,443,53919,2663,673,112
53,112,136,53920,384,57,26
183,273,248,53922,908,183,21
466,538,352,53923,2241,817,68
265,432,301,53924,1465,400,67
1951,2002,1566,53925,7916,2018,379
348,364,247,53926,1642,647,36
47,24,13,53928,122,38,0
539,742,540,53929,2581,581,179
292,430,228,53930,1349,337,62
87,52,40,53931,235,46,10
553,727,345,53932,2470,741,104
1564,1370,730,53933,4482,683,135
721,1252,1365,53934,4472,843,291
81,63,60,53935,309,87,18
908,795,413,53936,2529,315,98
216,282,197,53937,1086,359,32
38,96,43,53939,261,65,19
600,774,742,53941,3039,813,110
234,315,195,53943,1072,293,35
498,528,496,53944,2005,420,63
734,1279,947,53946,4545,1267,318
22,52,42,53947,144,27,1
1806,2504,1607,53948,8101,1681,503
1184,1626,1700,53949,5823,1015,298
1284,1794,1235,53950,5570,1060,197
522,691,430,53951,2338,620,75
498,1048,892,53952,3257,641,178
45,70,38,53953,239,83,3
1410,2081,1470,53954,6841,1630,250
1098,1768,1338,53955,5606,1275,127
705,898,665,53956,3314,869,177
3403,3742,2259,53959,13903,3890,609
825,1110,671,53960,3515,808,101
166,263,183,53961,831,206,13
3837,3899,2368,53963,13918,3239,575
745,956,814,53964,3673,971,187
2387,2534,2599,53965,10219,2207,492
501,590,501,53968,2292,575,125
77,70,76,53969,363,57,83
1499,1999,1788,54001,7684,1787,611
1646,1634,1080,54002,6441,1864,217
150,300,182,54003,896,246,18
522,684,476,54004,2401,657,62
687,944,578,54005,3076,792,75
143,156,206,54006,676,143,28
303,332,217,54007,1208,328,28
558,779,444,54009,2535,704,50
0,18,16,54010,34,0,0
1491,2036,1185,54011,6663,1762,189
709,1011,622,54013,3394,920,132
381,673,492,54014,2087,471,70
1002,1055,388,54015,3537,1029,63
7385,9696,4905,54016,31491,8584,921
4263,4792,2510,54017,17229,5082,582
1636,2142,1148,54020,6848,1702,220
1373,2025,1244,54021,6644,1753,249
7270,5501,3233,54022,22898,6145,749
1125,1125,540,54023,4091,1230,71
879,1347,1126,54024,4796,1106,338
1963,2142,952,54025,7450,2247,146
419,625,342,54026,1925,513,26
218,330,187,54027,1001,250,16
465,620,484,54028,2281,606,106
156,605,322,54082,1458,375,0
529,946,491,54101,2666,646,54
90,258,268,54102,796,107,73
59,138,132,54103,476,80,67
75,341,517,54104,1153,154,66
1255,1529,992,54106,5479,1570,133
725,1117,643,54107,3641,1046,110
1367,1461,856,54110,5542,1654,204
378,731,630,54111,2322,479,104
577,567,581,54112,2334,527,82
637,1022,783,54113,3533,951,140
820,1480,1470,54114,5211,1039,402
12282,11532,6591,54115,45217,13244,1568
185,193,137,54119,826,253,58
16,90,76,54120,231,27,22
481,1056,813,54121,3122,602,170
79,42,54,54123,237,62,0
701,1083,882,54124,3456,663,127
85,170,157,54125,508,49,47
860,1126,578,54126,3881,1202,115
2,29,5,54127,59,23,0
304,479,400,54128,1628,393,52
635,940,779,54129,3167,704,109
6658,7092,4055,54130,25589,6956,828
755,683,568,54135,3229,1123,100
1720,1619,1075,54136,6323,1654,255
173,318,280,54137,1054,232,51
89,234,353,54138,846,106,64
692,1027,544,54139,3167,768,136
2862,2581,1429,54140,9534,2322,340
456,762,417,54141,2328,641,52
3319,4023,3255,54143,14776,3257,922
141,374,505,54149,1275,168,87
310,292,107,54150,1247,519,19
733,961,821,54151,3351,706,130
1403,2193,1531,54153,6983,1510,346
1304,1597,1180,54154,5595,1191,323
1643,1650,1333,54155,6615,1812,177
291,431,475,54156,1574,322,55
1268,1628,1024,54157,5697,1401,376
240,481,338,54159,1318,201,58
58,112,42,54160,299,78,9
586,772,784,54161,2872,623,107
2116,2745,1301,54162,8950,2485,303
1783,2486,1299,54165,7846,1886,392
3605,4514,3792,54166,16746,3864,971
406,956,567,54169,2791,817,45
783,1059,634,54170,3353,769,108
742,1413,488,54171,3748,1105,0
792,1431,859,54173,4238,1093,63
528,857,766,54174,2986,641,194
100,245,388,54175,935,97,105
461,795,956,54177,2919,549,158
730,1037,402,54180,3406,1170,67
939,1574,1124,54201,5200,1133,430
167,281,554,54202,1281,169,110
280,644,324,54204,1653,351,54
388,644,443,54205,2020,469,76
65,47,24,54207,169,29,4
1345,1863,1117,54208,6224,1705,194
192,327,551,54209,1310,161,79
141,219,335,54210,892,125,72
32,41,126,54211,280,35,46
57,305,512,54212,1127,205,48
236,461,241,54213,1308,345,25
58,75,33,54214,240,62,12
1207,1904,1518,54216,6311,1349,333
1573,2059,1358,54217,7279,1996,293
8699,10869,7876,54220,39215,9132,2639
295,541,322,54227,1559,368,33
547,821,576,54228,2712,668,100
1066,1359,872,54229,4627,1196,134
878,1532,890,54230,4516,1092,124
207,273,133,54232,846,198,35
140,368,695,54234,1563,126,234
3498,4373,4441,54235,16606,3188,1106
3153,4229,3204,54241,14413,2964,863
476,648,401,54245,2178,602,51
94,155,390,54246,838,125,74
391,791,496,54247,2154,416,60
6305,5876,3761,54301,22169,5277,950
9620,7881,3650,54302,31564,9280,1133
9072,6573,3745,54303,27990,7637,963
7432,7172,4880,54304,27256,6323,1449
807,215,44,54307,1081,15,0
9977,8766,5819,54311,35007,9251,1194
8159,11861,6759,54313,37709,9968,962
8047,7565,6006,54401,30703,7554,1531
5678,7140,4701,54403,25061,6093,1449
719,697,466,54405,2931,808,241
752,911,700,54406,3367,885,119
300,426,400,54407,1564,399,39
266,285,205,54408,1028,238,34
2985,3536,2523,54409,12791,3011,736
442,729,392,54410,2467,819,85
1175,1526,893,54411,5475,1692,189
426,667,397,54412,2017,474,53
32,42,37,54413,133,15,7
746,980,598,54414,3285,764,197
359,450,408,54416,1820,520,83
2,13,18,54417,35,0,2
125,380,188,54418,953,213,47
277,346,212,54420,1291,439,17
756,801,537,54421,3460,1120,246
317,283,133,54422,1310,549,28
421,660,557,54423,2293,590,65
244,522,483,54424,1685,355,81
579,526,275,54425,2118,679,59
881,1369,658,54426,4547,1488,151
273,328,225,54427,1129,258,45
101,295,342,54428,926,132,56
24,59,32,54430,132,14,3
367,458,376,54433,1837,536,100
405,746,451,54435,2179,499,78
430,616,340,54436,2203,750,67
623,738,628,54437,3152,1067,96
659,977,556,54440,2947,662,93
171,244,191,54441,896,276,14
169,280,279,54442,1081,307,46
422,636,528,54443,2246,570,90
765,728,485,54446,3233,1141,114
90,134,108,54447,451,97,22
756,1403,825,54448,4232,1001,247
5845,7135,5401,54449,26001,6265,1355
126,89,77,54450,448,140,16
2372,3344,2338,54451,11546,2852,640
4111,5792,3563,54452,18695,4303,926
318,426,239,54454,1403,391,29
3835,5470,3408,54455,17700,4358,629
1178,1676,1260,54456,5909,1374,421
1362,2168,2288,54457,8242,1871,553
20,27,14,54458,97,34,2
160,370,331,54459,1167,262,44
509,592,589,54460,2598,737,171
25,136,109,54462,323,36,17
87,185,216,54463,603,83,32
23,158,267,54465,547,48,51
531,843,613,54466,2770,633,150
3688,3716,2447,54467,13941,3613,477
222,422,364,54469,1585,387,190
375,591,399,54470,2073,567,141
355,606,380,54471,1863,494,28
515,765,685,54473,2701,629,107
832,1142,665,54474,3723,880,204
412,454,341,54475,1626,361,58
5413,4824,2912,54476,18962,4922,891
841,1085,641,54479,3883,1201,115
365,364,194,54480,1401,433,45
11156,5751,4118,54481,29125,6965,1135
1687,3132,2126,54482,9230,2035,250
1072,1521,827,54484,4974,1398,156
41,75,118,54485,336,57,45
483,716,528,54486,2273,452,94
1541,2957,2790,54487,9604,1714,602
318,344,191,54488,1275,400,22
357,422,329,54489,1596,433,55
186,237,182,54490,799,169,25
211,443,530,54491,1484,208,92
110,157,198,54493,657,168,24
5087,8416,5298,54494,26172,5559,1812
2025,2114,1358,54495,7747,1939,311
477,600,432,54498,2508,908,91
562,870,654,54499,2939,721,132
4164,6021,4375,54501,20051,4423,1068
286,317,341,54511,1263,258,61
48,186,414,54512,791,89,54
68,111,165,54513,433,80,9
248,565,593,54514,1831,329,96
51,147,148,54515,426,60,20
5,14,59,54517,81,0,3
175,349,410,54519,1290,225,131
1054,1131,897,54520,4314,1045,187
1418,2189,2290,54521,7734,1342,495
62,287,176,54524,727,178,24
55,63,48,54525,242,74,2
154,228,194,54526,852,239,37
90,333,301,54527,962,188,50
151,364,374,54529,1167,220,58
161,254,238,54530,826,136,37
158,460,453,54531,1410,270,69
365,682,614,54534,2205,340,204
39,73,43,54536,191,29,7
107,132,128,54537,506,120,19
705,728,810,54538,3047,640,164
194,320,486,54539,1235,134,101
80,284,293,54540,876,126,93
210,334,262,54541,1222,340,76
49,103,161,54542,391,45,33
98,295,353,54545,889,78,65
214,368,300,54546,1250,304,64
227,402,573,54547,1491,183,106
827,1388,1525,54548,4792,628,424
125,208,114,54550,640,172,21
722,1215,1145,54552,4081,668,331
126,246,351,54554,1007,156,128
806,1447,1312,54555,4762,891,306
214,397,291,54556,1208,273,33
63,208,473,54557,921,129,48
281,590,637,54558,2010,379,123
191,239,129,54559,828,237,32
114,219,144,54560,568,69,22
0,0,0,54561,6,0,6
229,466,716,54562,1755,174,170
143,193,167,54563,738,183,52
61,129,136,54564,403,59,18
3,25,8,54565,62,17,9
237,326,357,54566,1309,309,80
737,1115,1557,54568,4938,1154,375
18682,10160,7606,54601,50529,11824,2257
4666,3348,2737,54603,14304,3123,430
309,402,462,54610,1555,267,115
279,313,227,54611,1233,326,88
1189,1489,734,54612,5179,1633,134
229,447,703,54613,1697,245,73
640,757,550,54614,2748,679,122
2692,2857,2171,54615,10767,2552,495
608,572,507,54616,2564,742,135
485,647,377,54618,2209,599,101
911,870,477,54619,3850,1494,98
238,429,215,54621,1353,419,52
415,551,485,54622,2047,471,125
384,625,418,54623,2042,537,78
232,432,424,54624,1466,316,62
47,91,45,54625,258,65,10
324,344,316,54626,1388,364,40
274,529,459,54627,1756,433,61
151,259,358,54628,966,160,38
472,800,643,54629,2595,583,97
932,1178,664,54630,3975,982,219
312,491,422,54631,1695,408,62
177,378,281,54632,1101,226,39
988,1112,863,54634,4536,1381,192
433,513,418,54635,1767,303,100
3661,4000,2309,54636,14995,4811,214
38,47,45,54637,182,35,17
269,384,342,54638,1420,357,68
465,650,533,54639,2619,856,115
0,0,3,54641,3,0,0
496,570,350,54642,2063,553,94
0,0,0,54643,0,0,0
365,375,314,54644,1586,492,40
5,11,19,54645,56,21,0
738,1128,1078,54646,4231,1082,205
358,416,252,54648,1620,539,55
5346,6779,4542,54650,23656,5854,1135
280,354,283,54651,1407,463,27
181,252,204,54652,941,265,39
247,257,87,54653,902,291,20
19,19,20,54654,83,16,9
334,428,482,54655,1796,441,111
4040,4789,3663,54656,17522,4288,742
57,105,90,54657,366,97,17
455,729,564,54658,2448,564,136
354,344,260,54659,1370,371,41
3785,4313,2863,54660,16240,4557,722
845,949,814,54661,3658,910,140
285,447,392,54664,1650,461,65
1646,2053,1954,54665,8119,1905,561
551,784,593,54666,2671,680,63
1098,1219,890,54667,4883,1415,261
1666,2508,1368,54669,7829,1878,409
417,498,217,54670,1946,781,33
12549,8685,6576,54701,40306,10594,1902
15951,9764,6637,54703,43316,9749,1215
2177,1918,1156,54720,7531,1896,384
322,406,266,54721,1346,315,37
951,911,803,54722,4067,1194,208
299,377,255,54723,1172,196,45
1701,1924,1349,54724,7325,1870,481
643,757,581,54725,2675,600,94
377,489,293,54726,1765,548,58
1079,1444,942,54727,4870,1224,181
1233,1569,1666,54728,6142,1263,411
7967,9212,5964,54729,32663,7945,1575
1110,1394,1058,54730,4949,1226,161
117,185,142,54731,683,228,11
684,853,574,54732,2996,750,135
301,338,317,54733,1291,288,47
190,286,167,54734,871,200,28
897,1095,763,54736,4070,1032,283
161,137,115,54737,595,158,24
670,978,589,54738,3363,982,144
1364,1359,792,54739,5300,1625,160
466,588,375,54740,1960,405,126
436,498,297,54741,1798,500,67
868,1470,764,54742,4647,1391,154
241,483,691,54745,1872,372,85
161,221,157,54746,771,219,13
718,677,451,54747,2714,722,146
278,326,323,54748,1338,328,83
284,383,266,54749,1280,312,35
204,289,235,54750,953,174,51
8824,5242,3854,54751,25768,6857,991
345,428,487,54754,1673,341,72
1519,2026,1454,54755,7201,1842,360
169,240,251,54756,885,187,38
660,875,822,54757,3296,821,118
931,1277,957,54758,4521,1164,192
228,397,433,54759,1450,275,117
45,51,79,54760,266,43,48
221,351,214,54761,1179,302,91
159,418,267,54762,1281,346,91
225,326,264,54763,1187,320,52
19,0,2,54765,39,18,0
330,473,301,54766,1707,556,47
814,1024,628,54767,3765,1162,137
1763,1708,1036,54768,6159,1473,179
126,181,218,54769,664,118,21
447,659,382,54770,2116,531,97
893,1022,715,54771,4245,1360,255
268,266,201,54772,1010,238,37
742,877,718,54773,3428,888,203
1357,1609,1758,54801,6662,1545,393
326,354,238,54805,1369,389,62
2862,3080,2224,54806,11569,2878,525
402,654,607,54810,2152,386,103
1371,1454,1049,54812,5610,1533,203
107,202,150,54813,615,131,25
582,644,776,54814,2604,534,68
281,641,755,54817,2116,298,141
424,679,640,54819,2468,601,124
117,243,190,54820,761,175,36
147,336,487,54821,1261,173,118
1045,1247,956,54822,4629,1262,119
553,639,499,54824,2357,622,44
92,229,221,54826,734,161,31
20,81,102,54827,246,19,24
81,206,182,54828,655,130,56
1037,1411,1237,54829,5135,1088,362
277,712,1261,54830,2841,363,228
63,131,107,54832,372,42,29
168,291,245,54835,940,192,44
163,371,191,54836,978,224,29
674,1033,951,54837,3680,826,196
190,346,442,54838,1192,153,61
34,83,80,54839,236,35,4
856,1277,1013,54840,4326,973,207
92,81,54,54841,345,96,22
28,53,13,54842,136,42,0
2217,3210,2951,54843,11638,2728,532
32,67,119,54844,264,23,23
50,10,36,54845,133,37,0
98,105,149,54846,474,101,21
444,565,736,54847,2332,453,134
